CaseID,train_test,Group,Dup_Stat,OriginDBName,DateOfCaseObserved,Species,DiseaseChosenByUser,ANAEMIA / PALLOR (PALE MEMBRANES),ANOREXIA / (LOSS OF APPETITE),ATAIXA / INCORDINATION OF MOVEMENT,DIARRHOEA,DYSENTERY (BLOOD IN FAECES),DYSPNOEA / COUGHING (DIFFICULTY BREATHING),LYMPH NODE ENLARGEMENT,OCCULAR / NASAL DISCHARGE,PYREXIA / FEVER,STARING COAT (STANDING HAIR / ROUGH COAT),STUNTED GROWTH,WEAKNESS,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION),CONSTIPATION,DEHYDRATION,ICTERUS (YELLOWING OF MEMBRANES),SUBMANDIBULAR / VENTRAL OEDEMA,APATHY / DEPRESSION,ANAEMIA / PALLOR (PALE MEMBRANES)_Absent,ANAEMIA / PALLOR (PALE MEMBRANES)_Present,ANAEMIA / PALLOR (PALE MEMBRANES)_Unknown,ANOREXIA / (LOSS OF APPETITE)_Absent,ANOREXIA / (LOSS OF APPETITE)_Present,ANOREXIA / (LOSS OF APPETITE)_Unknown,ATAIXA / INCORDINATION OF MOVEMENT_Absent,ATAIXA / INCORDINATION OF MOVEMENT_Present,ATAIXA / INCORDINATION OF MOVEMENT_Unknown,DIARRHOEA_Absent,DIARRHOEA_Present,DIARRHOEA_Unknown,DYSENTERY (BLOOD IN FAECES)_Absent,DYSENTERY (BLOOD IN FAECES)_Present,DYSENTERY (BLOOD IN FAECES)_Unknown,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Absent,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Present,DYSPNOEA / COUGHING (DIFFICULTY BREATHING)_Unknown,LYMPH NODE ENLARGEMENT_Absent,LYMPH NODE ENLARGEMENT_Present,LYMPH NODE ENLARGEMENT_Unknown,OCCULAR / NASAL DISCHARGE_Absent,OCCULAR / NASAL DISCHARGE_Present,OCCULAR / NASAL DISCHARGE_Unknown,PYREXIA / FEVER_Absent,PYREXIA / FEVER_Present,PYREXIA / FEVER_Unknown,STARING COAT (STANDING HAIR / ROUGH COAT)_Absent,STARING COAT (STANDING HAIR / ROUGH COAT)_Present,STARING COAT (STANDING HAIR / ROUGH COAT)_Unknown,STUNTED GROWTH_Absent,STUNTED GROWTH_Present,STUNTED GROWTH_Unknown,WEAKNESS_Absent,WEAKNESS_Present,WEAKNESS_Unknown,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Absent,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Present,WEIGHT LOSS / EMACIATION (LOSS OF BODY CONDITION)_Unknown,CONSTIPATION_Absent,CONSTIPATION_Present,CONSTIPATION_Unknown,DEHYDRATION_Absent,DEHYDRATION_Present,DEHYDRATION_Unknown,ICTERUS (YELLOWING OF MEMBRANES)_Absent,ICTERUS (YELLOWING OF MEMBRANES)_Present,ICTERUS (YELLOWING OF MEMBRANES)_Unknown,SUBMANDIBULAR / VENTRAL OEDEMA_Absent,SUBMANDIBULAR / VENTRAL OEDEMA_Present,SUBMANDIBULAR / VENTRAL OEDEMA_Unknown,APATHY / DEPRESSION_Absent,APATHY / DEPRESSION_Present,APATHY / DEPRESSION_Unknown,DiseaseChosenByUser.1,Target_Num,Target_Name,Disease_1,Disease_2,Disease_3,Disease_4,Disease_5,Disease_6,Disease_7,Disease_8,Disease_9,Disease_10,Disease_11,Disease_12,Disease_13,Disease_14,Disease_1.1,Disease_2.1,Disease_3.1,Disease_4.1,Disease_5.1,Disease_6.1,Disease_7.1,Disease_8.1,Disease_9.1,Disease_10.1,Disease_11.1,Disease_12.1,Disease_13.1,Disease_14.1,sum_prob
1562,0,13,D,Eddie,5/2/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NO,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,66.32,28.13,3.81,1.73,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1118,0,74,D,Eddie,2/26/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,62.6,19.96,10.95,6.4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
401,0,67,D,Eddie,1/22/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,43.1,28.75,18.91,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
3944,1,68,D,veteddie_eddie,12/5/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,PPR,NASAL BOT,COWDRIOSIS,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,FASCIOLOSIS,HAEMONCHOSIS,COENUROSIS,ZZ_OTHER,47.1433,33.9936,18.1133,0.680387,0.0370303,0.0238876,0.00256397,0.00193248,0.00138325,0.00122382,0.0011998,0.000204069,2.41e-06,1.6e-09,100.0000147
371,0,70,D,Eddie,1/21/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,LUNGWORM,PASTEUROLLOSIS,POX,PPR,MANGE MITE,TRICHOSTRONGIULOSIS,FASCIOLOSIS,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,66.27,24.38,7.19,2.07,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3737,1,76,D,veteddie_eddie,1/6/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,CONTAGIOUS ECTHYMA (ORF),TRICHOSTRONGIULOSIS,FASCIOLOSIS,COWDRIOSIS,COENUROSIS,HAEMONCHOSIS,MANGE MITE,ZZ_OTHER,65.7018,23.582,8.08539,2.59254,0.0297941,0.00730172,0.000511451,0.000225534,0.000185931,0.000176718,5.32e-05,2.76e-05,7.47e-06,1.91e-12,100.0000137
1302,0,76,D,Eddie,3/14/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,65.7,23.58,8.09,2.59,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
372,0,67,D,Eddie,1/21/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,43.1,28.75,18.91,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
3755,1,79,D,veteddie_eddie,11/22/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,COENUROSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,ZZ_OTHER,71.723,19.8358,4.96369,3.20207,0.167073,0.0938976,0.0106411,0.00338493,0.000213066,0.000110752,2.81e-05,2.38e-05,5.27e-06,2.15e-11,99.99993762
1027,0,23,M,Eddie,2/21/2019 0:00, SHEEP,PASTEUROLLOSIS,P,P,NP,NP,NP,P,NP,P,P,P,NP,P,P,NP,NP,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,LUNGWORM,POX,PASTEUROLLOSIS,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,44.89,31.46,20.77,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3963,1,90,M,veteddie_eddie,1/23/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,NP,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,COWDRIOSIS,LUNGWORM,COENUROSIS,PPR,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,HAEMONCHOSIS,FASCIOLOSIS,MANGE MITE,ZZ_OTHER,76.8795,7.43643,7.391,3.49934,2.55375,2.20912,0.0113352,0.00676451,0.00427703,0.00410042,0.0024338,0.00140345,0.000539054,7.69e-12,99.99999346
3574,1,33,M,veteddie_eddie,1/3/2020 0:00, SHEEP,PASTEUROLLOSIS,P,NP,NP,P,NP,P,NP,NP,NP,NP,NP,P,P,NP,NP,NP,NP,P,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,PASTEUROLLOSIS,FASCIOLOSIS,HAEMONCHOSIS,POX,PPR,COENUROSIS,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,ZZ_OTHER,58.7957,14.418,10.9031,9.11426,5.37793,0.72155,0.436783,0.0823282,0.0701172,0.0646654,0.0121631,0.00348596,1.02e-06,6.23e-10,100.0000839
758,0,69,M,Eddie,2/6/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,TRICHOSTRONGIULOSIS,ZZ_OTHER,44.63,40.19,11.49,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
18,0,24,M,Eddie,11/29/2018 0:00, SHEEP,PASTEUROLLOSIS,P,P,NP,NP,NP,P,NP,NP,P,P,P,P,P,NP,P,NP,NP,P,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,LUNGWORM,PPR,PASTEUROLLOSIS,POX,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,NASAL BOT,ZZ_OTHER,40.97,17.59,15.21,14.99,9.3,1.03,0.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,99.99
849,0,0,U,Eddie,2/8/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,NP,NP,P,NP,NP,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,NASAL BOT,PPR,HYPOCALCEMIA / PREGNANCY TOX.,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,64.79,18.1,16.96,0.07,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1342,0,0,U,Eddie,3/19/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NO,P,P,NP,NP,P,P,NP,NP,NP,NP,NP,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,65.34,18.62,15.29,0.67,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
65,0,0,U,Eddie,12/4/2018 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NO,P,P,NP,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,LUNGWORM,PPR,NASAL BOT,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,70.24,14.52,10.45,4.74,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
38,0,0,U,Eddie,12/3/2018 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,NO,NP,P,P,P,NO,P,P,NP,NP,NP,P,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,LUNGWORM,POX,PPR,FASCIOLOSIS,HAEMONCHOSIS,COWDRIOSIS,TRICHOSTRONGIULOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,47.61,38.5,11.88,1.06,0.88,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,99.99
957,0,0,U,Eddie,3/21/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,P,NP,NP,P,NP,NP,P,P,P,P,P,NP,NP,NP,NP,P,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,COWDRIOSIS,LUNGWORM,PPR,POX,HYPOCALCEMIA / PREGNANCY TOX.,TRICHOSTRONGIULOSIS,FASCIOLOSIS,MANGE MITE,COENUROSIS,HAEMONCHOSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,ZZ_OTHER,62.95,14.36,8.54,7.14,4.28,2.36,0.15,0.1,0.09,0.02,0.01,0.0,0.0,0.0,100.0
691,0,0,U,Eddie,2/5/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,P,NP,P,NP,P,P,P,NP,NP,P,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,POX,PPR,LUNGWORM,COWDRIOSIS,TRICHOSTRONGIULOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,NASAL BOT,ZZ_OTHER,58.57,24.24,15.41,1.75,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
157,0,0,U,Eddie,12/31/2018 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,P,NP,NP,NP,P,NP,P,NP,P,P,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PASTEUROLLOSIS,TRICHOSTRONGIULOSIS,LUNGWORM,FASCIOLOSIS,PPR,POX,MANGE MITE,NASAL BOT,HAEMONCHOSIS,COENUROSIS,CONTAGIOUS ECTHYMA (ORF),COWDRIOSIS,HYPOCALCEMIA / PREGNANCY TOX.,ZZ_OTHER,20.7,20.39,19.03,15.82,13.25,5.7,4.12,0.59,0.29,0.1,0.02,0.0,0.0,0.0,100.01
1697,0,0,U,Eddie,6/10/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,NASAL BOT,LUNGWORM,CONTAGIOUS ECTHYMA (ORF),PASTEUROLLOSIS,POX,TRICHOSTRONGIULOSIS,MANGE MITE,COENUROSIS,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,PPR,ZZ_OTHER,83.88,15.53,0.27,0.18,0.11,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3666,0,0,U,veteddie_eddie,1/6/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,P,NP,P,P,P,NP,P,P,NP,P,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,PPR,POX,PASTEUROLLOSIS,LUNGWORM,TRICHOSTRONGIULOSIS,FASCIOLOSIS,COWDRIOSIS,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,HAEMONCHOSIS,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,ZZ_OTHER,44.9089,26.2379,22.3455,6.50548,0.00162212,0.000261052,0.000185175,7.63e-05,4.33e-05,2.91e-05,8.63e-06,3.03e-06,1.36e-07,6.91e-11,100.0000088
3062,0,0,U,veteddie_eddie,1/31/2020 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,NP,NP,NP,NP,NP,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),POX,COWDRIOSIS,PASTEUROLLOSIS,COENUROSIS,LUNGWORM,NASAL BOT,HYPOCALCEMIA / PREGNANCY TOX.,HAEMONCHOSIS,TRICHOSTRONGIULOSIS,MANGE MITE,FASCIOLOSIS,PPR,ZZ_OTHER,55.1756,22.6195,19.0644,2.13519,0.318438,0.269869,0.149532,0.120154,0.0683725,0.0561195,0.0151436,0.00741362,0.000256457,5.28e-13,99.99998868
3758,1,0,U,veteddie_eddie,11/22/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,P,NP,P,NP,NP,NP,P,P,NP,NP,NP,NP,NP,NP,NP,NP,P,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,CONTAGIOUS ECTHYMA (ORF),NASAL BOT,PPR,COWDRIOSIS,LUNGWORM,TRICHOSTRONGIULOSIS,FASCIOLOSIS,HAEMONCHOSIS,COENUROSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,ZZ_OTHER,57.1317,38.3384,1.73694,0.822372,0.764651,0.600152,0.51916,0.0668117,0.012863,0.00318664,0.00266385,0.00100513,0.000126682,2.75e-09,100.000032
1175,0,0,U,Eddie,3/6/2019 0:00, SHEEP,PASTEUROLLOSIS,NP,NP,NP,NP,NP,P,NP,P,P,NO,NP,P,NP,NP,NP,NP,NP,P,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,PASTEUROLLOSIS,10,PASTEUROLLOSIS,POX,PASTEUROLLOSIS,LUNGWORM,NASAL BOT,PPR,CONTAGIOUS ECTHYMA (ORF),COENUROSIS,COWDRIOSIS,FASCIOLOSIS,HAEMONCHOSIS,HYPOCALCEMIA / PREGNANCY TOX.,MANGE MITE,TRICHOSTRONGIULOSIS,ZZ_OTHER,54.59,30.34,11.79,3.15,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
